city_id,city_name,ebird_species_name,seasonal,presence,origin,relative_abundance_proxy
396,Cancún,Zenaida macroura,Non-breeding Season,Extant,Native,0
402,New Orleans,Columba livia,Resident,Extant,Introduced,46.27812371370291
402,New Orleans,Columbina passerina,Resident,Extant,Native,0.898980723779568
402,New Orleans,Streptopelia decaocto,Resident,Extant,Introduced,21.36793873615327
402,New Orleans,Zenaida asiatica,Non-breeding Season,Extant,Native,12.821076189175333
402,New Orleans,Zenaida macroura,Resident,Extant,Native,58.79639309999746
405,Edmonton,Columba livia,Resident,Extant,Introduced,40.37947486322161
405,Edmonton,Zenaida macroura,Breeding Season,Extant,Native,1.2399454075238736
413,Kansas City,Columba livia,Resident,Extant,Introduced,20.399323683078833
413,Kansas City,Streptopelia decaocto,Resident,Extant,Introduced,5.14240293865156
413,Kansas City,Zenaida macroura,Resident,Extant,Native,63.42585399877977
419,Omaha,Columba livia,Resident,Extant,Introduced,21.700926593932603
419,Omaha,Streptopelia decaocto,Resident,Extant,Introduced,14.3197567534323
419,Omaha,Zenaida macroura,Resident,Extant,Native,52.0552486160079
429,Guayaquil,Claravis pretiosa,Resident,Extant,Native,1.773407272529672
429,Guayaquil,Columba livia,Resident,Extant,Introduced,46.51539192800925
429,Guayaquil,Columbina buckleyi,Resident,Extant,Native,64.50738472093065
429,Guayaquil,Columbina cruziana,Resident,Extant,Native,22.5366805357883
429,Guayaquil,Columbina minuta,Resident,Extant,Native,0
429,Guayaquil,Leptotila ochraceiventris,Resident,Extant,Native,0
429,Guayaquil,Leptotila pallida,Resident,Extant,Native,3.546814533764323
429,Guayaquil,Leptotila verreauxi,Resident,Extant,Native,21.976138522743145
429,Guayaquil,Patagioenas cayennensis,Resident,Extant,Native,21.095095697168812
429,Guayaquil,Patagioenas subvinacea,Resident,Extant,Native,3.546814533764323
429,Guayaquil,Zenaida auriculata,Resident,Extant,Native,32.140611991880114
443,Chiclayo,Columba livia,Resident,Extant,Introduced,67.88681114839105
443,Chiclayo,Columbina cruziana,Resident,Extant,Native,21.219959014609184
443,Chiclayo,Columbina minuta,Resident,Extant,Native,0
443,Chiclayo,Zenaida auriculata,Resident,Extant,Native,67.31788902530654
443,Chiclayo,Zenaida meloda,Resident,Extant,Native,87.7028353273523
459,Panama City,Claravis pretiosa,Resident,Extant,Native,4.345471026882697
459,Panama City,Columba livia,Resident,Extant,Introduced,66.45669705519664
459,Panama City,Columbina minuta,Resident,Extant,Native,8.701513243064786
459,Panama City,Columbina passerina,Resident,Extant,Native,0
459,Panama City,Columbina talpacoti,Resident,Extant,Native,83.03704853887831
459,Panama City,Geotrygon montana,Resident,Extant,Native,2.670992972026929
459,Panama City,Geotrygon violacea,Resident,Extant,Native,0
459,Panama City,Leptotila cassinii,Resident,Extant,Native,0.7242451726847147
459,Panama City,Leptotila verreauxi,Resident,Extant,Native,42.489192114215975
459,Panama City,Patagioenas cayennensis,Resident,Extant,Native,49.44760258872758
459,Panama City,Patagioenas speciosa,Resident,Extant,Native,3.518072162168037
459,Panama City,Patagioenas subvinacea,Resident,Extant,Native,0.3621225840359597
459,Panama City,Zenaida macroura,Non-breeding Season,Extant,Native,0
459,Panama City,Zentrygon lawrencii,Resident,Extant,Native,0
467,Trujillo,Columba livia,Resident,Extant,Introduced,35.330177959081276
467,Trujillo,Columbina cruziana,Resident,Extant,Native,74.02137505480259
467,Trujillo,Columbina minuta,Resident,Extant,Native,0
467,Trujillo,Zenaida auriculata,Resident,Extant,Native,12.249648700527144
467,Trujillo,Zenaida meloda,Resident,Extant,Native,83.27246313315202
468,Quito,Columba livia,Resident,Extant,Introduced,37.994066286982715
468,Quito,Columbina passerina,Resident,Extant,Native,7.310506854551134
468,Quito,Leptotila verreauxi,Resident,Extant,Native,5.630486863644032
468,Quito,Metriopelia melanoptera,Resident,Extant,Native,0
468,Quito,Patagioenas cayennensis,Resident,Extant,Native,0
468,Quito,Patagioenas fasciata,Resident,Extant,Native,7.497598826582447
468,Quito,Patagioenas plumbea,Resident,Extant,Native,0
468,Quito,Patagioenas subvinacea,Resident,Extant,Native,0
468,Quito,Zenaida auriculata,Resident,Extant,Native,80.71802105047796
468,Quito,Zentrygon frenata,Resident,Extant,Native,0
474,Havana,Columba livia,Resident,Extant,Introduced,32.05236347589836
474,Havana,Columbina passerina,Resident,Extant,Native,59.61208148346542
474,Havana,Geotrygon caniceps,Resident,Extant,Native,0
474,Havana,Geotrygon chrysia,Resident,Extant,Native,0
474,Havana,Geotrygon montana,Resident,Extant,Native,0.8896151799410182
474,Havana,Patagioenas inornata,Resident,Possibly Extinct,Native,0
474,Havana,Patagioenas leucocephala,Resident,Extant,Native,11.106088838119408
474,Havana,Patagioenas squamosa,Resident,Extant,Native,1.6082174448224988
474,Havana,Starnoenas cyanocephala,Resident,Extant,Native,0.4579323316396907
474,Havana,Streptopelia decaocto,Resident,Extant,Introduced,64.10250579962388
474,Havana,Zenaida asiatica,Resident,Extant,Native,11.132303537844331
474,Havana,Zenaida aurita,Resident,Extant,Native,5.366348804681669
474,Havana,Zenaida macroura,Resident,Extant,Native,49.36964755401545
488,St. Louis,Columba livia,Resident,Extant,Introduced,22.946871341204268
488,St. Louis,Streptopelia decaocto,Resident,Extant,Introduced,5.914498924076845
488,St. Louis,Zenaida macroura,Resident,Extant,Native,67.20271463872491
501,Bradenton,Columba livia,Resident,Extant,Introduced,22.265450847740915
501,Bradenton,Columbina passerina,Resident,Extant,Native,16.442308801109277
501,Bradenton,Streptopelia decaocto,Resident,Extant,Introduced,32.210115004326994
501,Bradenton,Streptopelia roseogrisea,Resident,Extant,Introduced,0
501,Bradenton,Zenaida asiatica,Non-breeding Season,Extant,Native,7.219173989659821
501,Bradenton,Zenaida macroura,Resident,Extant,Native,70.44265495064757
502,Tampa,Columba livia,Resident,Extant,Introduced,28.49824279125564
502,Tampa,Columbina passerina,Resident,Extant,Native,13.586940061414424
502,Tampa,Streptopelia decaocto,Resident,Extant,Introduced,32.560796088238774
502,Tampa,Streptopelia roseogrisea,Resident,Extant,Introduced,0.0539580605686478
502,Tampa,Zenaida asiatica,Non-breeding Season,Extant,Native,9.277335231810826
502,Tampa,Zenaida macroura,Resident,Extant,Native,63.710013131285386
514,Cali,Columba livia,Resident,Extant,Introduced,41.30922564658553
514,Cali,Columbina passerina,Resident,Extant,Native,5.703374151468464
514,Cali,Columbina talpacoti,Resident,Extant,Native,86.7710524771667
514,Cali,Geotrygon montana,Resident,Extant,Native,0
514,Cali,Leptotila plumbeiceps,Resident,Extant,Native,1.2645106441731953
514,Cali,Leptotila verreauxi,Resident,Extant,Native,4.311547425647303
514,Cali,Paraclaravis mondetoura,Resident,Extant,Native,0
514,Cali,Patagioenas cayennensis,Resident,Extant,Native,8.797944158203157
514,Cali,Patagioenas fasciata,Resident,Extant,Native,6.812960503980652
514,Cali,Patagioenas subvinacea,Resident,Extant,Native,1.9023700757090576
514,Cali,Zenaida auriculata,Resident,Extant,Native,73.11993532740215
514,Cali,Zentrygon frenata,Resident,Extant,Native,0
530,Lima,Columba livia,Resident,Extant,Introduced,73.26060141289594
530,Lima,Columbina cruziana,Resident,Extant,Native,62.45005726714204
530,Lima,Columbina minuta,Resident,Extant,Native,0
530,Lima,Leptotila verreauxi,Resident,Extant,Native,0
530,Lima,Metriopelia ceciliae,Resident,Extant,Native,0
530,Lima,Patagioenas fasciata,Resident,Extant,Native,0
530,Lima,Patagioenas maculosa,Resident,Extant,Native,0.20648167298200443
530,Lima,Zenaida auriculata,Resident,Extant,Native,39.97760351715602
530,Lima,Zenaida meloda,Resident,Extant,Native,84.74914818909214
544,Pereira,Columba livia,Resident,Extant,Introduced,37.2911939688285
544,Pereira,Columbina talpacoti,Resident,Extant,Native,83.67778181284984
544,Pereira,Geotrygon montana,Resident,Extant,Native,0
544,Pereira,Leptotila plumbeiceps,Resident,Extant,Native,1.3505337033387974
544,Pereira,Leptotila verreauxi,Resident,Extant,Native,3.738451831057669
544,Pereira,Patagioenas cayennensis,Resident,Extant,Native,20.499320410143152
544,Pereira,Patagioenas fasciata,Resident,Extant,Native,1.3505337033387974
544,Pereira,Patagioenas subvinacea,Resident,Extant,Native,5.090707800061632
544,Pereira,Zenaida auriculata,Resident,Extant,Native,74.72752917909749
544,Pereira,Zentrygon frenata,Resident,Extant,Native,0
557,Minneapolis [Saint Paul],Columba livia,Resident,Extant,Introduced,30.6056448301168
557,Minneapolis [Saint Paul],Streptopelia decaocto,Resident,Extant,Introduced,1.26213826639102
557,Minneapolis [Saint Paul],Zenaida macroura,Resident,Extant,Native,43.60227418686192
559,Miami,Columba livia,Resident,Extant,Introduced,32.34538119731897
559,Miami,Columbina passerina,Resident,Extant,Native,6.578936192546815
559,Miami,Patagioenas leucocephala,Resident,Extant,Native,2.8073821372163352
559,Miami,Streptopelia decaocto,Resident,Extant,Introduced,45.10119253800931
559,Miami,Streptopelia roseogrisea,Resident,Extant,Introduced,0
559,Miami,Zenaida asiatica,Resident,Extant,Native,20.18596259702348
559,Miami,Zenaida macroura,Resident,Extant,Native,48.071220721737014
562,Atlanta,Columba livia,Resident,Extant,Introduced,20.60567660766147
562,Atlanta,Streptopelia decaocto,Resident,Extant,Introduced,2.519579209940272
562,Atlanta,Zenaida macroura,Resident,Extant,Native,61.39799155195021
564,Medellín,Claravis pretiosa,Resident,Extant,Native,0.8009264986796438
564,Medellín,Columba livia,Resident,Extant,Introduced,43.63942001375446
564,Medellín,Columbina talpacoti,Resident,Extant,Native,76.42024577705826
564,Medellín,Geotrygon montana,Resident,Extant,Native,0.8009264986796438
564,Medellín,Leptotila verreauxi,Resident,Extant,Native,4.78149502495761
564,Medellín,Patagioenas cayennensis,Resident,Extant,Native,0
564,Medellín,Patagioenas fasciata,Resident,Extant,Native,6.573463951100729
564,Medellín,Patagioenas plumbea,Resident,Extant,Native,0
564,Medellín,Patagioenas subvinacea,Resident,Extant,Native,0.8009264986796438
564,Medellín,Zenaida auriculata,Resident,Extant,Native,75.59463145139303
571,Orlando,Columba livia,Resident,Extant,Introduced,15.966037543422464
571,Orlando,Columbina passerina,Resident,Extant,Native,9.944962075110752
571,Orlando,Streptopelia decaocto,Resident,Extant,Introduced,10.583899125085203
571,Orlando,Zenaida macroura,Resident,Extant,Native,55.03862595719149
578,Ibagué,Claravis pretiosa,Resident,Extant,Native,0
578,Ibagué,Columba livia,Resident,Extant,Introduced,60.026303085266115
578,Ibagué,Columbina passerina,Resident,Extant,Native,2.041531969561681
578,Ibagué,Columbina talpacoti,Resident,Extant,Native,86.04115002925388
578,Ibagué,Geotrygon montana,Resident,Extant,Native,0
578,Ibagué,Leptotila conoveri,Resident,Extant,Native,5.724147349427826
578,Ibagué,Leptotila verreauxi,Resident,Extant,Native,3.2352707082847463
578,Ibagué,Paraclaravis mondetoura,Resident,Extant,Native,0
578,Ibagué,Patagioenas cayennensis,Resident,Extant,Native,2.041531969561681
578,Ibagué,Patagioenas fasciata,Resident,Extant,Native,1.881240134599358
578,Ibagué,Patagioenas subvinacea,Resident,Extant,Native,0
578,Ibagué,Zenaida auriculata,Resident,Extant,Native,62.92301594656306
578,Ibagué,Zentrygon frenata,Resident,Extant,Native,0
589,Cartagena,Claravis pretiosa,Resident,Extant,Native,6.166610039667417
589,Cartagena,Columba livia,Resident,Extant,Introduced,58.87393934357441
589,Cartagena,Columbina minuta,Resident,Extant,Native,12.8657562308176
589,Cartagena,Columbina passerina,Resident,Extant,Native,55.06879292391165
589,Cartagena,Columbina talpacoti,Resident,Extant,Native,29.66272839768902
589,Cartagena,Geotrygon montana,Resident,Extant,Native,1.3333246655155062
589,Cartagena,Leptotila verreauxi,Resident,Extant,Native,16.835760408208266
589,Cartagena,Patagioenas cayennensis,Resident,Extant,Native,28.873491161729945
589,Cartagena,Patagioenas speciosa,Resident,Extant,Native,0
589,Cartagena,Patagioenas subvinacea,Resident,Extant,Native,0.82111653511844
589,Cartagena,Zenaida auriculata,Resident,Extant,Native,66.0596713875117
603,Kingston,Columba livia,Resident,Extant,Introduced,25.021908352317837
603,Kingston,Columbina passerina,Resident,Extant,Native,29.451897394313832
603,Kingston,Geotrygon montana,Resident,Extant,Native,0
603,Kingston,Geotrygon versicolor,Resident,Extant,Native,0
603,Kingston,Leptotila jamaicensis,Resident,Extant,Native,3.3365807652208326
603,Kingston,Patagioenas caribaea,Resident,Extant,Native,1.6682903719848954
603,Kingston,Patagioenas inornata,Resident,Extant,Native,0
603,Kingston,Patagioenas leucocephala,Resident,Extant,Native,42.16198598643197
603,Kingston,Zenaida asiatica,Resident,Extant,Native,46.768006374445456
603,Kingston,Zenaida aurita,Resident,Extant,Native,50.02346549583174
603,Kingston,Zenaida macroura,Resident,Extant,Native,8.298104941441283
624,Bogota,Columba livia,Resident,Extant,Introduced,58.019979296916794
624,Bogota,Columbina minuta,Resident,Extant,Native,0
624,Bogota,Columbina passerina,Resident,Extant,Native,1.6552980642616102
624,Bogota,Columbina talpacoti,Resident,Extant,Native,5.155843249958392
624,Bogota,Geotrygon montana,Resident,Extant,Native,0
624,Bogota,Leptotila verreauxi,Resident,Extant,Native,0.4236491931917812
624,Bogota,Patagioenas cayennensis,Resident,Extant,Native,0.21182459524675695
624,Bogota,Patagioenas plumbea,Resident,Extant,Native,0.6354737884385381
624,Bogota,Patagioenas subvinacea,Resident,Extant,Native,0.8472983836852951
624,Bogota,Zenaida auriculata,Resident,Extant,Native,83.84756900831636
624,Bogota,Zentrygon linearis,Resident,Extant,Native,0
627,Louisville,Columba livia,Resident,Extant,Introduced,21.937518282413144
627,Louisville,Streptopelia decaocto,Resident,Extant,Introduced,0.386692859828001
627,Louisville,Zenaida macroura,Resident,Extant,Native,64.68977257743774
628,Winnipeg,Columba livia,Resident,Extant,Introduced,43.0256999967991
628,Winnipeg,Zenaida macroura,Breeding Season,Extant,Native,21.62051390539846
629,Barranquilla,Claravis pretiosa,Resident,Extant,Native,0
629,Barranquilla,Columba livia,Resident,Extant,Introduced,64.15123875780633
629,Barranquilla,Columbina minuta,Resident,Extant,Native,7.223865055249568
629,Barranquilla,Columbina passerina,Resident,Extant,Native,18.425977081701095
629,Barranquilla,Columbina talpacoti,Resident,Extant,Native,60.50872111442803
629,Barranquilla,Geotrygon montana,Resident,Extant,Native,0
629,Barranquilla,Leptotila verreauxi,Resident,Extant,Native,12.19121397076081
629,Barranquilla,Patagioenas cayennensis,Resident,Extant,Native,4.614962114444394
629,Barranquilla,Patagioenas corensis,Resident,Extant,Native,0
629,Barranquilla,Patagioenas speciosa,Resident,Extant,Native,0
629,Barranquilla,Patagioenas subvinacea,Resident,Extant,Native,0
629,Barranquilla,Zenaida auriculata,Resident,Extant,Native,29.269601896729167
639,Chicago,Columba livia,Resident,Extant,Introduced,28.02578273438136
639,Chicago,Streptopelia decaocto,Resident,Extant,Introduced,3.843047519359287
639,Chicago,Zenaida macroura,Resident,Extant,Native,57.61614603463655
655,Indianapolis,Columba livia,Resident,Extant,Introduced,15.921990598429469
655,Indianapolis,Streptopelia decaocto,Resident,Extant,Introduced,0.4920287871507606
655,Indianapolis,Zenaida macroura,Resident,Extant,Native,60.18927954096153
674,Bucaramanga,Columba livia,Resident,Extant,Introduced,36.902903392031526
674,Bucaramanga,Columbina passerina,Resident,Extant,Native,2.800505681979504
674,Bucaramanga,Columbina talpacoti,Resident,Extant,Native,68.26884862209658
674,Bucaramanga,Geotrygon montana,Resident,Extant,Native,0
674,Bucaramanga,Leptotila verreauxi,Resident,Extant,Native,10.30685925026817
674,Bucaramanga,Paraclaravis mondetoura,Resident,Extant,Native,0
674,Bucaramanga,Patagioenas cayennensis,Resident,Extant,Native,0
674,Bucaramanga,Patagioenas plumbea,Resident,Extant,Native,0
674,Bucaramanga,Patagioenas subvinacea,Resident,Extant,Native,0
674,Bucaramanga,Zenaida auriculata,Resident,Extant,Native,8.301604987594478
674,Bucaramanga,Zentrygon linearis,Resident,Extant,Native,0
679,Milwaukee,Columba livia,Resident,Extant,Introduced,21.815162132678477
679,Milwaukee,Streptopelia decaocto,Resident,Extant,Introduced,0.20641133981154597
679,Milwaukee,Zenaida macroura,Resident,Extant,Native,64.18848096606602
685,Cincinnati,Columba livia,Resident,Extant,Introduced,18.725282414864473
685,Cincinnati,Zenaida macroura,Resident,Extant,Native,66.19235018530692
693,Cúcuta,Claravis pretiosa,Resident,Extant,Native,0
693,Cúcuta,Columba livia,Resident,Extant,Introduced,30.38703075812298
693,Cúcuta,Columbina minuta,Resident,Extant,Native,4.41365657647538
693,Cúcuta,Columbina passerina,Resident,Extant,Native,27.42075093156152
693,Cúcuta,Columbina talpacoti,Resident,Extant,Native,54.17071281241076
693,Cúcuta,Geotrygon montana,Resident,Extant,Native,0
693,Cúcuta,Geotrygon violacea,Resident,Extant,Native,0
693,Cúcuta,Leptotila verreauxi,Resident,Extant,Native,0
693,Cúcuta,Patagioenas cayennensis,Resident,Extant,Native,4.41365657647538
693,Cúcuta,Patagioenas plumbea,Resident,Extant,Native,0
693,Cúcuta,Patagioenas speciosa,Resident,Extant,Native,0
693,Cúcuta,Patagioenas subvinacea,Resident,Extant,Native,0
693,Cúcuta,Zenaida auriculata,Resident,Extant,Native,14.71680509790042
693,Cúcuta,Zentrygon linearis,Resident,Extant,Native,0
724,Maracaibo,Claravis pretiosa,Resident,Extant,Native,0
724,Maracaibo,Columba livia,Resident,Extant,Introduced,55.613833253581895
724,Maracaibo,Columbina minuta,Resident,Extant,Native,1.5268727570141525
724,Maracaibo,Columbina passerina,Resident,Extant,Native,7.634363823970029
724,Maracaibo,Columbina squammata,Resident,Extant,Native,75.74905140514157
724,Maracaibo,Columbina talpacoti,Resident,Extant,Native,11.47128326309048
724,Maracaibo,Geotrygon montana,Resident,Extant,Native,0
724,Maracaibo,Geotrygon violacea,Resident,Extant,Native,0
724,Maracaibo,Leptotila verreauxi,Resident,Extant,Native,1.5268727570141525
724,Maracaibo,Patagioenas cayennensis,Resident,Extant,Native,1.5268727570141525
724,Maracaibo,Patagioenas corensis,Resident,Extant,Native,0
724,Maracaibo,Patagioenas speciosa,Resident,Extant,Native,0
724,Maracaibo,Patagioenas subvinacea,Resident,Extant,Native,0
724,Maracaibo,Zenaida auriculata,Resident,Extant,Native,9.141541629096825
734,Columbus,Columba livia,Resident,Extant,Introduced,20.04168784382557
734,Columbus,Zenaida macroura,Resident,Extant,Native,62.07804946909682
758,Arequipa,Columba livia,Resident,Extant,Introduced,75.28519035058956
758,Arequipa,Columbina cruziana,Resident,Extant,Native,78.34637126833758
758,Arequipa,Metriopelia ceciliae,Resident,Extant,Native,37.595882239601025
758,Arequipa,Metriopelia melanoptera,Resident,Extant,Native,2.986383406813223
758,Arequipa,Patagioenas maculosa,Resident,Extant,Native,18.02607254491697
758,Arequipa,Zenaida auriculata,Resident,Extant,Native,54.43568403078013
758,Arequipa,Zenaida meloda,Resident,Extant,Native,64.77003494002984
775,Detroit,Columba livia,Resident,Extant,Introduced,23.322044579037925
775,Detroit,Zenaida macroura,Resident,Extant,Native,57.948887800246595
788,Barquisimeto,Claravis pretiosa,Resident,Extant,Native,0
788,Barquisimeto,Columba livia,Resident,Extant,Introduced,47.4650149943752
788,Barquisimeto,Columbina minuta,Resident,Extant,Native,2.7608903522693273
788,Barquisimeto,Columbina passerina,Resident,Extant,Native,8.571425553829064
788,Barquisimeto,Columbina squammata,Resident,Extant,Native,82.3886510452609
788,Barquisimeto,Columbina talpacoti,Resident,Extant,Native,6.691199583352246
788,Barquisimeto,Geotrygon montana,Resident,Extant,Native,0
788,Barquisimeto,Leptotila verreauxi,Resident,Extant,Native,20.884020272006804
788,Barquisimeto,Patagioenas cayennensis,Resident,Extant,Native,0
788,Barquisimeto,Patagioenas corensis,Resident,Extant,Native,3.6812794908004665
788,Barquisimeto,Patagioenas speciosa,Resident,Extant,Native,1.4958091539929683
788,Barquisimeto,Patagioenas subvinacea,Resident,Extant,Native,0
788,Barquisimeto,Zenaida auriculata,Resident,Extant,Native,34.76448553099297
788,Barquisimeto,Zentrygon linearis,Resident,Extant,Native,0
795,Cleveland,Columba livia,Resident,Extant,Introduced,29.245368489225584
795,Cleveland,Zenaida macroura,Resident,Extant,Native,61.339979257913626
821,Santo Domingo,Columba livia,Resident,Extant,Introduced,67.23862837976094
821,Santo Domingo,Columbina passerina,Resident,Extant,Native,55.37601632706245
821,Santo Domingo,Geotrygon chrysia,Resident,Extant,Native,0
821,Santo Domingo,Geotrygon montana,Resident,Extant,Native,0
821,Santo Domingo,Patagioenas inornata,Resident,Possibly Extinct,Native,1.9759180199955928
821,Santo Domingo,Patagioenas leucocephala,Resident,Extant,Native,0.7621554410327048
821,Santo Domingo,Patagioenas squamosa,Resident,Extant,Native,2.286466332806614
821,Santo Domingo,Streptopelia decaocto,Resident,Extant,Introduced,30.339993777701984
821,Santo Domingo,Zenaida asiatica,Resident,Extant,Native,54.79052162518535
821,Santo Domingo,Zenaida aurita,Resident,Extant,Native,9.116458323645585
821,Santo Domingo,Zenaida macroura,Resident,Extant,Native,58.34086267796429
824,Pittsburgh,Columba livia,Resident,Extant,Introduced,35.04845186953492
824,Pittsburgh,Zenaida macroura,Resident,Extant,Native,72.30199337653677
838,Maracay,Claravis pretiosa,Resident,Extant,Native,2.9789177995192535
838,Maracay,Columba livia,Resident,Extant,Introduced,36.20811451180556
838,Maracay,Columbina minuta,Resident,Extant,Native,8.529769267204534
838,Maracay,Columbina passerina,Resident,Extant,Native,9.437156035944897
838,Maracay,Columbina squammata,Resident,Extant,Native,59.36099276742657
838,Maracay,Columbina talpacoti,Resident,Extant,Native,43.69730598721573
838,Maracay,Geotrygon montana,Resident,Extant,Native,0
838,Maracay,Geotrygon violacea,Resident,Extant,Native,0
838,Maracay,Leptotila verreauxi,Resident,Extant,Native,9.049371243907038
838,Maracay,Paraclaravis mondetoura,Resident,Extant,Native,0
838,Maracay,Patagioenas cayennensis,Resident,Extant,Native,2.9789177995192535
838,Maracay,Patagioenas fasciata,Resident,Extant,Native,0
838,Maracay,Patagioenas speciosa,Resident,Extant,Native,0
838,Maracay,Patagioenas subvinacea,Resident,Extant,Native,3.058646132173995
838,Maracay,Zenaida auriculata,Resident,Extant,Native,50.18912114882983
838,Maracay,Zentrygon linearis,Resident,Extant,Native,0
852,Virginia Beach,Columba livia,Resident,Extant,Introduced,28.130684808935033
852,Virginia Beach,Columbina passerina,Passage,Extant,Native,0
852,Virginia Beach,Zenaida macroura,Resident,Extant,Native,57.50077881222163
854,El Alto [La Paz],Columba livia,Resident,Extant,Introduced,63.75531281836257
854,El Alto [La Paz],Columbina picui,Resident,Extant,Native,9.443222330620616
854,El Alto [La Paz],Metriopelia aymara,Resident,Extant,Native,0.9773977382320524
854,El Alto [La Paz],Metriopelia ceciliae,Resident,Extant,Native,39.64998528626967
854,El Alto [La Paz],Metriopelia melanoptera,Resident,Extant,Native,0.9773977382320524
854,El Alto [La Paz],Patagioenas fasciata,Resident,Extant,Native,0.9773977382320524
854,El Alto [La Paz],Patagioenas maculosa,Resident,Extant,Native,40.85669952164336
854,El Alto [La Paz],Zenaida auriculata,Resident,Extant,Native,69.01140198692622
860,Washington D.C.,Columba livia,Resident,Extant,Introduced,29.010826575699312
860,Washington D.C.,Zenaida macroura,Resident,Extant,Native,77.19464957657276
862,Caracas,Claravis pretiosa,Resident,Extant,Native,0
862,Caracas,Columba livia,Resident,Extant,Introduced,51.81352215003684
862,Caracas,Columbina minuta,Resident,Extant,Native,0.9725311118430288
862,Caracas,Columbina passerina,Resident,Extant,Native,2.0570733254243003
862,Caracas,Columbina squammata,Resident,Extant,Native,13.535702558992172
862,Caracas,Columbina talpacoti,Resident,Extant,Native,56.96976298564146
862,Caracas,Geotrygon montana,Resident,Extant,Native,0.32318725558067396
862,Caracas,Leptotila verreauxi,Resident,Extant,Native,8.483145480874018
862,Caracas,Paraclaravis mondetoura,Resident,Extant,Native,0
862,Caracas,Patagioenas cayennensis,Resident,Extant,Native,6.647918059139063
862,Caracas,Patagioenas fasciata,Resident,Extant,Native,0.32318725558067396
862,Caracas,Patagioenas speciosa,Resident,Extant,Native,0
862,Caracas,Patagioenas subvinacea,Resident,Extant,Native,1.310316247095727
862,Caracas,Zenaida auriculata,Resident,Extant,Native,0.32318725558067396
862,Caracas,Zentrygon linearis,Resident,Extant,Native,0
880,Toronto,Columba livia,Resident,Extant,Introduced,42.09559341384561
880,Toronto,Zenaida macroura,Resident,Extant,Native,62.37521780952754
885,Baltimore,Columba livia,Resident,Extant,Introduced,42.08466261035345
885,Baltimore,Zenaida macroura,Resident,Extant,Native,67.70590577748747
895,Buffalo,Columba livia,Resident,Extant,Introduced,33.96575129004277
895,Buffalo,Zenaida macroura,Resident,Extant,Native,58.99143421446039
902,Cochabamba,Columba livia,Resident,Extant,Introduced,55.19910546276811
902,Cochabamba,Columbina picui,Resident,Extant,Native,27.334982269343424
902,Cochabamba,Leptotila rufaxilla,Resident,Extant,Native,0
902,Cochabamba,Metriopelia aymara,Resident,Extant,Native,0
902,Cochabamba,Metriopelia ceciliae,Resident,Extant,Native,24.123789426207676
902,Cochabamba,Metriopelia melanoptera,Resident,Extant,Native,1.3902133423730711
902,Cochabamba,Patagioenas fasciata,Resident,Extant,Native,1.3902133423730711
902,Cochabamba,Patagioenas maculosa,Resident,Extant,Native,0
902,Cochabamba,Zenaida auriculata,Resident,Extant,Native,76.05534879110448
902,Cochabamba,Zentrygon frenata,Resident,Extant,Native,0
903,Philadelphia,Columba livia,Resident,Extant,Introduced,36.71641093797054
903,Philadelphia,Zenaida macroura,Resident,Extant,Native,67.04049070012823
906,Viña del Mar [Valparaíso],Columba livia,Resident,Extant,Introduced,78.57614970969045
906,Viña del Mar [Valparaíso],Columbina picui,Resident,Extant,Native,17.854309639305452
906,Viña del Mar [Valparaíso],Metriopelia melanoptera,Resident,Extant,Native,0.5435625440263727
906,Viña del Mar [Valparaíso],Patagioenas araucana,Resident,Extant,Native,28.36414412058351
906,Viña del Mar [Valparaíso],Zenaida auriculata,Resident,Extant,Native,59.73679325291854
907,Río Piedras [San Juan],Columba livia,Resident,Extant,Introduced,55.87088082836572
907,Río Piedras [San Juan],Columbina passerina,Resident,Extant,Native,38.23508294222085
907,Río Piedras [San Juan],Geotrygon chrysia,Resident,Extant,Native,0
907,Río Piedras [San Juan],Geotrygon montana,Resident,Extant,Native,1.1379781274429903
907,Río Piedras [San Juan],Geotrygon mystacea,Resident,Extant,Native,0
907,Río Piedras [San Juan],Patagioenas inornata,Resident,Extant,Native,0
907,Río Piedras [San Juan],Patagioenas leucocephala,Resident,Extant,Native,19.969120030602213
907,Río Piedras [San Juan],Patagioenas squamosa,Resident,Extant,Native,40.708642753543614
907,Río Piedras [San Juan],Streptopelia decaocto,Resident,Extant,Introduced,9.84333564493547
907,Río Piedras [San Juan],Streptopelia roseogrisea,Resident,Extant,Introduced,6.60992334281296
907,Río Piedras [San Juan],Zenaida asiatica,Resident,Extant,Native,70.87666495716782
907,Río Piedras [San Juan],Zenaida aurita,Resident,Extant,Native,72.63516717393684
907,Río Piedras [San Juan],Zenaida macroura,Resident,Extant,Native,8.6812661738378
909,Barcelona,Claravis pretiosa,Resident,Extant,Native,0
909,Barcelona,Columba livia,Resident,Extant,Introduced,19.22285644025167
909,Barcelona,Columbina minuta,Resident,Extant,Native,1.7816380493626998
909,Barcelona,Columbina passerina,Resident,Extant,Native,6.1945535833230805
909,Barcelona,Columbina squammata,Resident,Extant,Native,50.458144804437595
909,Barcelona,Columbina talpacoti,Resident,Extant,Native,4.490424382377923
909,Barcelona,Geotrygon montana,Resident,Extant,Native,0
909,Barcelona,Leptotila verreauxi,Resident,Extant,Native,4.490424382377923
909,Barcelona,Patagioenas cayennensis,Resident,Extant,Native,0
