city_id,city_name,total_city_checklists,total_city_locations,total_city_effort,total_city_area_m2,ebird_species_name,seasonal,presence,origin,buf_250m_total_presence_area_m2,buf_250m_total_city_area_surveyed_m2,buf_250m_percentage_survey_area_present,buf_250m_percentage_total_city_area_surveyed,buf_500m_total_presence_area_m2,buf_500m_total_city_area_surveyed_m2,buf_500m_percentage_survey_area_present,buf_500m_percentage_total_city_area_surveyed,buf_1km_total_presence_area_m2,buf_1km_total_city_area_surveyed_m2,buf_1km_percentage_survey_area_present,buf_1km_percentage_total_city_area_surveyed,percentage_checklists,percentage_locations,percentage_effort
1068,Cuiabá,196,93,6754,583683643.79,Patagioenas cayennensis,Resident,Extant,Native,3283272.12,10380600.21,31.628923699779012,1,11316729.62,33869895.26,33.412354933866425,5,37260353.32,103482223.79,36.00652552230971,17,19.9,23.66,26.68
1068,Cuiabá,196,93,6754,583683643.79,Patagioenas maculosa,Resident,Extant,Native,0,10380600.21,0,1,0,33869895.26,0,5,0,103482223.79,0,17,0,0,0
1068,Cuiabá,196,93,6754,583683643.79,Patagioenas picazuro,Resident,Extant,Native,2161641.81,10380600.21,20.823861494228566,1,7715544.8,33869895.26,22.77994880342007,5,27069348.13,103482223.79,26.158452281555864,17,6.12,12.9,7.39
1068,Cuiabá,196,93,6754,583683643.79,Patagioenas speciosa,Resident,Extant,Native,196259.84,10380600.21,1.8906405798282833,1,785039.34,33869895.26,2.31780858480281,5,3140157.37,103482223.79,3.034489649519349,17,0.51,1.08,0.67
1068,Cuiabá,196,93,6754,583683643.79,Patagioenas subvinacea,Resident,Extant,Native,0,10380600.21,0,1,0,33869895.26,0,5,0,103482223.79,0,17,0,0,0
1068,Cuiabá,196,93,6754,583683643.79,Uropelia campestris,Resident,Extant,Native,0,10380600.21,0,1,0,33869895.26,0,5,0,103482223.79,0,17,0,0,0
1068,Cuiabá,196,93,6754,583683643.79,Zenaida auriculata,Resident,Extant,Native,588779.51,10380600.21,5.671921643151307,1,2206981.98,33869895.26,6.5160578828433025,5,7649363.21,103482223.79,7.3919586667591455,17,1.53,3.23,2.35
1075,Rosario,131,67,5996,417752949.26,Columba livia,Resident,Extant,Introduced,5928818.45,11831047.98,50.11236925099512,2,21663251.62,42158212.63,51.385602634833525,10,68542062.76,120236190.87,57.00618280074096,28,47.33,47.76,48.27
1075,Rosario,131,67,5996,417752949.26,Columbina picui,Resident,Extant,Native,1508995.49,11831047.98,12.754537827510356,2,5601976.42,42158212.63,13.287983694103778,10,20650398.17,120236190.87,17.174860597777354,28,10.69,11.94,10.19
1075,Rosario,131,67,5996,417752949.26,Columbina talpacoti,Resident,Extant,Native,0,11831047.98,0,2,0,42158212.63,0,10,0,120236190.87,0,28,0,0,0
1075,Rosario,131,67,5996,417752949.26,Leptotila verreauxi,NA,NA,NA,196259.84,11831047.98,1.6588542311025265,2,785039.34,42158212.63,1.8621267151192313,10,3140157.37,120236190.87,2.6116573947316364,28,0.76,1.49,0.17
1075,Rosario,131,67,5996,417752949.26,Patagioenas maculosa,Resident,Extant,Native,2732449.27,11831047.98,23.095581005326967,2,10608167.25,42158212.63,25.162753798654105,10,38299929.85,120236190.87,31.853911516051006,28,12.21,20.9,19.16
1075,Rosario,131,67,5996,417752949.26,Patagioenas picazuro,Resident,Extant,Native,6220900.11,11831047.98,52.58114175951469,2,23873141.21,42158212.63,56.62749846517864,10,84097583.77,120236190.87,69.94365270680169,28,46.56,49.25,59.51
1075,Rosario,131,67,5996,417752949.26,Zenaida auriculata,Resident,Extant,Native,8523679.5,11831047.98,72.04500830703249,2,31818046.74,42158212.63,75.47295000205514,10,100073396.23,120236190.87,83.23067747397278,28,67.94,67.16,80
1079,Asuncion,4794,534,185235,933536007.73,Claravis pretiosa,Resident,Extant,Native,196259.84,70356931.93,0.2789488322135254,7,785039.34,208836750.5,0.3759105320880771,22,3140157.37,478582110.45,0.6561376410512672,51,0.02,0.19,0.02
1079,Asuncion,4794,534,185235,933536007.73,Columba livia,Resident,Extant,Introduced,31981290.65,70356931.93,45.455777807109385,7,103163295.24,208836750.5,49.399013819648566,22,264374490.81,478582110.45,55.24119791302157,51,45.31,38.58,54.1
1079,Asuncion,4794,534,185235,933536007.73,Columbina minuta,Resident,Extant,Native,0,70356931.93,0,7,0,208836750.5,0,22,0,478582110.45,0,51,0,0,0
1079,Asuncion,4794,534,185235,933536007.73,Columbina picui,Resident,Extant,Native,20933732.22,70356931.93,29.753617228260506,7,70407857.22,208836750.5,33.71430414016138,22,217616236.3,478582110.45,45.47103444702109,51,6.97,24.72,9.64
1079,Asuncion,4794,534,185235,933536007.73,Columbina squammata,Resident,Extant,Native,5948880.12,70356931.93,8.455286432783481,7,23042543.09,208836750.5,11.033758682239217,22,88536922.28,478582110.45,18.499839493948222,51,1.46,7.12,2.07
1079,Asuncion,4794,534,185235,933536007.73,Columbina talpacoti,Resident,Extant,Native,30995719.59,70356931.93,44.054961948651304,7,102475999.01,208836750.5,49.069906884037636,22,283453344.33,478582110.45,59.227735040801086,51,40.2,37.45,47.52
1079,Asuncion,4794,534,185235,933536007.73,Geotrygon montana,Resident,Extant,Native,0,70356931.93,0,7,0,208836750.5,0,22,0,478582110.45,0,51,0,0,0
1079,Asuncion,4794,534,185235,933536007.73,Leptotila rufaxilla,Resident,Extant,Native,0,70356931.93,0,7,0,208836750.5,0,22,0,478582110.45,0,51,0,0,0
1079,Asuncion,4794,534,185235,933536007.73,Leptotila verreauxi,Resident,Extant,Native,39868099.46,70356931.93,56.66548890970095,7,131352637.16,208836750.5,62.89728069677085,22,346806702.93,478582110.45,72.46545480020251,51,62.75,51.69,69.77
1079,Asuncion,4794,534,185235,933536007.73,Patagioenas cayennensis,Resident,Extant,Native,3336417.21,70356931.93,4.7421300481372475,7,13259981.17,208836750.5,6.349448139876128,22,46537375.32,478582110.45,9.724010635550492,51,1.96,3.18,3.02
1079,Asuncion,4794,534,185235,933536007.73,Patagioenas maculosa,Resident,Extant,Native,0,70356931.93,0,7,0,208836750.5,0,22,0,478582110.45,0,51,0,0,0
1079,Asuncion,4794,534,185235,933536007.73,Patagioenas picazuro,Resident,Extant,Native,4428337.17,70356931.93,6.294102156708412,7,17178112.95,208836750.5,8.22561781337428,22,64423392.85,478582110.45,13.46130401519274,51,1.11,4.31,1.53
1079,Asuncion,4794,534,185235,933536007.73,Zenaida auriculata,Resident,Extant,Native,4127774.16,70356931.93,5.866904719647003,7,15759005.56,208836750.5,7.546088282962438,22,58630609.12,478582110.45,12.250898610662851,51,1.44,4.12,1.74
1096,Campo Grande,187,95,10612,584607464.09,Claravis pretiosa,Resident,Extant,Native,0,15105712.63,0,2,0,55227030.7,0,9,0,172849213.29,0,29,0,0,0
1096,Campo Grande,187,95,10612,584607464.09,Columba livia,Resident,Extant,Introduced,4897693.85,15105712.63,32.422792422736556,2,18998582.46,55227030.7,34.40087619992215,9,67293953.66,172849213.29,38.93217237101143,29,18.72,27.37,21.6
1096,Campo Grande,187,95,10612,584607464.09,Columbina cyanopis,Resident,Possibly Extinct,Native,0,15105712.63,0,2,0,55227030.7,0,9,0,172849213.29,0,29,0,0,0
1096,Campo Grande,187,95,10612,584607464.09,Columbina minuta,Resident,Extant,Native,196259.84,15105712.63,1.2992425104806193,2,785039.34,55227030.7,1.4214766393370484,9,3140157.37,172849213.29,1.8167033047073002,29,0.53,1.05,0.53
1096,Campo Grande,187,95,10612,584607464.09,Columbina picui,Resident,Extant,Native,1380735.22,15105712.63,9.14048382767361,2,5314750.41,55227030.7,9.623458553964952,9,20371093.29,172849213.29,11.78547064360781,29,6.95,9.47,10.3
1096,Campo Grande,187,95,10612,584607464.09,Columbina squammata,Resident,Extant,Native,2355118.03,15105712.63,15.590909794766826,2,9155204.45,55227030.7,16.577397578609993,9,34964831.21,172849213.29,20.22851625673141,29,8.56,12.63,10.17
1096,Campo Grande,187,95,10612,584607464.09,Columbina talpacoti,Resident,Extant,Native,5947676.66,15105712.63,39.37369130263932,2,22594452.21,55227030.7,40.91194461048582,9,83456960.46,172849213.29,48.28310113276535,29,33.69,35.79,46.54
1096,Campo Grande,187,95,10612,584607464.09,Geotrygon montana,Resident,Extant,Native,0,15105712.63,0,2,0,55227030.7,0,9,0,172849213.29,0,29,0,0,0
1096,Campo Grande,187,95,10612,584607464.09,Leptotila rufaxilla,Resident,Extant,Native,196259.84,15105712.63,1.2992425104806193,2,785039.34,55227030.7,1.4214766393370484,9,3140157.37,172849213.29,1.8167033047073002,29,0.53,1.05,1.13
1096,Campo Grande,187,95,10612,584607464.09,Leptotila verreauxi,Resident,Extant,Native,1962598.36,15105712.63,12.992424840005711,2,7850393.44,55227030.7,14.214766465798784,9,30962768.74,172849213.29,17.91316729226405,29,5.35,10.53,4.36
1096,Campo Grande,187,95,10612,584607464.09,Patagioenas cayennensis,Resident,Extant,Native,2626792.78,15105712.63,17.389399920022175,2,10345697.61,55227030.7,18.73303250033321,9,39343717.44,172849213.29,22.76187243848809,29,8.56,14.74,5.49
1096,Campo Grande,187,95,10612,584607464.09,Patagioenas maculosa,Resident,Extant,Native,0,15105712.63,0,2,0,55227030.7,0,9,0,172849213.29,0,29,0,0,0
1096,Campo Grande,187,95,10612,584607464.09,Patagioenas picazuro,Resident,Extant,Native,8532837.54,15105712.63,56.487487541989594,2,31984732.05,55227030.7,57.9149949664051,9,113568593.43,172849213.29,65.70385324199239,29,51.34,55.79,68.29
1096,Campo Grande,187,95,10612,584607464.09,Patagioenas speciosa,NA,NA,NA,196259.84,15105712.63,1.2992425104806193,2,785039.34,55227030.7,1.4214766393370484,9,3140157.37,172849213.29,1.8167033047073002,29,0.53,1.05,0.18
1096,Campo Grande,187,95,10612,584607464.09,Zenaida auriculata,Resident,Extant,Native,5932029.78,15105712.63,39.27010876811576,2,22818378.47,55227030.7,41.317409574221415,9,83755288.02,172849213.29,48.45569524200176,29,35.83,34.74,42.44
1110,Buenos Aires,6719,1814,305601,3457847496.16,Columba livia,Resident,Extant,Introduced,144332313.98,230614924.89,62.58585130552345,6,434732278.21,666700152.17,65.2065665194492,19,1043735419.71,1500158876.61,69.57499208807752,43,51.48,56.73,56.26
1110,Buenos Aires,6719,1814,305601,3457847496.16,Columbina picui,Resident,Extant,Native,65046007.04,230614924.89,28.205462881912787,6,232268061.06,666700152.17,34.838459283983276,19,715086231.6,1500158876.61,47.667366620255834,43,18.02,21.5,23.93
1110,Buenos Aires,6719,1814,305601,3457847496.16,Columbina talpacoti,Resident,Extant,Native,392519.67,230614924.89,0.17020566651842947,6,1570078.69,666700152.17,0.23549997474721593,19,6280314.75,1500158876.61,0.4186433082469244,43,0.03,0.11,0.02
1110,Buenos Aires,6719,1814,305601,3457847496.16,Leptotila verreauxi,Resident,Extant,Native,13699943.78,230614924.89,5.9406145489216176,6,51396160.99,666700152.17,7.709036937026923,19,176049458.29,1500158876.61,11.735387566937554,43,2.41,4.24,3.67
1110,Buenos Aires,6719,1814,305601,3457847496.16,Patagioenas maculosa,Resident,Extant,Native,23403207.17,230614924.89,10.148175440580436,6,87248104.67,666700152.17,13.086558385508342,19,292894200.18,1500158876.61,19.524212051584218,43,2.92,7.22,4.34
1110,Buenos Aires,6719,1814,305601,3457847496.16,Patagioenas picazuro,Resident,Extant,Native,160504923.81,230614924.89,69.59867141580648,6,498748777.53,666700152.17,74.80855912611604,19,1220268930.35,1500158876.61,81.34264639406165,43,69.4,62.73,76.65
1110,Buenos Aires,6719,1814,305601,3457847496.16,Zenaida auriculata,Resident,Extant,Native,160645616.15,230614924.89,69.65967888965801,6,487561462.66,666700152.17,73.13054617927823,19,1177402052.6,1500158876.61,78.48515720285886,43,66.5,62.84,73.02
1122,La Plata,10404,197,106667,337453196.2,Columba livia,Resident,Extant,Introduced,22932067.23,31676429.53,72.39473504512742,9,79149673.7,102710529.96,77.06091452436705,30,190547320.84,221001155.61,86.22005632235616,65,92.09,67.51,86.83
1122,La Plata,10404,197,106667,337453196.2,Columbina picui,Resident,Extant,Native,2151785,31676429.53,6.793016232975674,9,8307053.1,102710529.96,8.087830043555547,30,30702457.39,221001155.61,13.892442012466452,65,0.16,5.58,0.59
1122,La Plata,10404,197,106667,337453196.2,Columbina talpacoti,Resident,Extant,Native,0,31676429.53,0,9,0,102710529.96,0,30,0,221001155.61,0,65,0,0,0
1122,La Plata,10404,197,106667,337453196.2,Leptotila verreauxi,Resident,Extant,Native,588779.51,31676429.53,1.8587306673638226,9,2355118.03,102710529.96,2.292966486413016,30,9326850.67,221001155.61,4.220272352991249,65,0.03,1.52,0.21
1122,La Plata,10404,197,106667,337453196.2,Patagioenas maculosa,Resident,Extant,Native,7750856.45,31676429.53,24.468845021372584,9,29027224.5,102710529.96,28.261196307043182,30,93969513.61,221001155.61,42.51991956812555,65,4.84,21.32,5.43
1122,La Plata,10404,197,106667,337453196.2,Patagioenas picazuro,Resident,Extant,Native,25505132.06,31676429.53,80.51769861197484,9,87328621.92,102710529.96,85.02402037455128,30,206408304.7,221001155.61,93.396934568183,65,91.15,78.17,88.81
1122,La Plata,10404,197,106667,337453196.2,Zenaida auriculata,Resident,Extant,Native,28460537.56,31676429.53,89.84768164305164,9,94065274.71,102710529.96,91.58289295813502,30,209561610.37,221001155.61,94.82376225209096,65,97.91,88.83,96.23
1123,Ciudad del Este,7018,286,55391,371487887.22,Claravis pretiosa,Resident,Extant,Native,0,37942339.26,0,10,0,101064637.72,0,27,0,198452121.08,0,53,0,0,0
1123,Ciudad del Este,7018,286,55391,371487887.22,Columba livia,Resident,Extant,Introduced,11708282.69,37942339.26,30.85809393503378,10,37236879.65,101064637.72,36.844617949519524,27,94839758.58,198452121.08,47.789742968667085,53,6.77,23.43,11.49
1123,Ciudad del Este,7018,286,55391,371487887.22,Columbina minuta,Resident,Extant,Native,0,37942339.26,0,10,0,101064637.72,0,27,0,198452121.08,0,53,0,0,0
1123,Ciudad del Este,7018,286,55391,371487887.22,Columbina picui,Resident,Extant,Native,1621327.12,37942339.26,4.273134318076307,10,6357618.71,101064637.72,6.290646118589778,27,23556140.36,198452121.08,11.869936300909602,53,0.27,3.15,1.1
1123,Ciudad del Este,7018,286,55391,371487887.22,Columbina squammata,Resident,Extant,Native,196259.84,37942339.26,0.5172581444046684,10,785039.34,101064637.72,0.7767695582850203,27,3140157.37,198452121.08,1.582324921956435,53,0.01,0.35,0.05
1123,Ciudad del Este,7018,286,55391,371487887.22,Columbina talpacoti,Resident,Extant,Native,10579546.65,37942339.26,27.883221900219763,10,36998974.33,101064637.72,36.609218777893226,27,101475251.1,198452121.08,51.13336685330428,53,13.86,23.78,16.17
1123,Ciudad del Este,7018,286,55391,371487887.22,Geotrygon montana,Resident,Extant,Native,392519.67,37942339.26,1.0345162624535555,10,1570078.69,101064637.72,1.5535391264646983,27,6280314.75,198452121.08,3.1646498489518686,53,0.03,0.7,0.02
1123,Ciudad del Este,7018,286,55391,371487887.22,Geotrygon violacea,Resident,Extant,Native,0,37942339.26,0,10,0,101064637.72,0,27,0,198452121.08,0,53,0,0,0
1123,Ciudad del Este,7018,286,55391,371487887.22,Leptotila rufaxilla,Resident,Extant,Native,0,37942339.26,0,10,0,101064637.72,0,27,0,198452121.08,0,53,0,0,0
1123,Ciudad del Este,7018,286,55391,371487887.22,Leptotila verreauxi,Resident,Extant,Native,2843608.91,37942339.26,7.494553486842657,10,11013055.36,101064637.72,10.89704134745104,27,40889609.72,198452121.08,20.60426943157568,53,0.87,5.94,2.54
1123,Ciudad del Este,7018,286,55391,371487887.22,Paraclaravis geoffroyi,Resident,Extant,Native,0,37942339.26,0,10,0,101064637.72,0,27,0,198452121.08,0,53,0,0,0
1123,Ciudad del Este,7018,286,55391,371487887.22,Patagioenas cayennensis,Resident,Extant,Native,392519.67,37942339.26,1.0345162624535555,10,1570078.69,101064637.72,1.5535391264646983,27,6280314.75,198452121.08,3.1646498489518686,53,0.07,0.7,0.06
1123,Ciudad del Este,7018,286,55391,371487887.22,Patagioenas maculosa,Resident,Extant,Native,0,37942339.26,0,10,0,101064637.72,0,27,0,198452121.08,0,53,0,0,0
1123,Ciudad del Este,7018,286,55391,371487887.22,Patagioenas picazuro,Resident,Extant,Native,3376761.18,37942339.26,8.89971795587176,10,12687070.65,101064637.72,12.553422182296424,27,39013597.34,198452121.08,19.65894701839586,53,1.07,6.64,4.04
1123,Ciudad del Este,7018,286,55391,371487887.22,Patagioenas speciosa,Resident,Extant,Native,0,37942339.26,0,10,0,101064637.72,0,27,0,198452121.08,0,53,0,0,0
1123,Ciudad del Este,7018,286,55391,371487887.22,Zenaida auriculata,Resident,Extant,Native,30071481.9,37942339.26,79.25574038525953,10,83084998.43,101064637.72,82.20976229112634,27,174357903.54,198452121.08,87.85892667265212,53,59.11,75.87,62.73
1143,Montevideo,2541,432,52431,429811114.94,Columba livia,Resident,Extant,Introduced,34383481.75,48177461.3,71.36839680259367,11,89223958.23,114887355.28,77.66212218267717,26,169728985.09,218921419.61,77.52963843938413,50,51.63,60.88,55.5
1143,Montevideo,2541,432,52431,429811114.94,Columbina picui,Resident,Extant,Native,11015610.15,48177461.3,22.864654659584566,11,37281847.45,114887355.28,32.45078395193084,26,101137291.06,218921419.61,46.19798795392984,50,18.22,16.2,21.98
1143,Montevideo,2541,432,52431,429811114.94,Columbina talpacoti,NA,NA,NA,392519.67,48177461.3,0.8147371393353182,11,1569783.62,114887355.28,1.366367618241512,26,5985832.95,218921419.61,2.734238139266376,50,0.08,0.46,0.09
1143,Montevideo,2541,432,52431,429811114.94,Leptotila verreauxi,Resident,Extant,Native,5851384.39,48177461.3,12.145480961654574,11,20796166.28,114887355.28,18.101353477339792,26,65998528.91,218921419.61,30.147131800795833,50,6.69,7.41,7.74
1143,Montevideo,2541,432,52431,429811114.94,Patagioenas cayennensis,Resident,Extant,Native,0,48177461.3,0,11,0,114887355.28,0,26,0,218921419.61,0,50,0,0,0
1143,Montevideo,2541,432,52431,429811114.94,Patagioenas maculosa,Resident,Extant,Native,3326423.9,48177461.3,6.904523007732664,11,12365765.27,114887355.28,10.76338230596616,26,43717539.8,218921419.61,19.969512292529938,50,1.02,4.86,2.22
1143,Montevideo,2541,432,52431,429811114.94,Patagioenas picazuro,Resident,Extant,Native,32828765.91,48177461.3,68.1413362683766,11,87395788.15,114887355.28,76.07085038819253,26,165239707.12,218921419.61,75.47900402544808,50,70.68,54.17,71.52
1143,Montevideo,2541,432,52431,429811114.94,Zenaida auriculata,Resident,Extant,Native,32324567.73,48177461.3,67.0947925809449,11,86388748.03,114887355.28,75.19430473393346,26,173895894.72,218921419.61,79.43301986155068,50,62.5,53.01,62.79
1146,Mar del Plata,1027,154,24070,221383872.29,Columba livia,Resident,Extant,Introduced,16475290.96,21892088.34,75.256826594735,9,52263880.1,63887508.98,81.80610096468345,28,118536290.35,131605692.99,90.0692725800296,59,81.5,68.83,79.61
1146,Mar del Plata,1027,154,24070,221383872.29,Columbina picui,Resident,Extant,Native,785039.34,21892088.34,3.585949991648901,9,3140157.37,63887508.98,4.915135086864988,28,12086172.06,131605692.99,9.183624040426855,59,0.58,2.6,2.01
1146,Mar del Plata,1027,154,24070,221383872.29,Leptotila verreauxi,NA,NA,NA,196259.84,21892088.34,0.8964875207515265,9,785039.34,63887508.98,1.228783767803119,28,3140157.37,131605692.99,2.3860345997635557,59,0.1,0.65,0.12
1146,Mar del Plata,1027,154,24070,221383872.29,Patagioenas maculosa,Resident,Extant,Native,7050488.5,21892088.34,32.20564612430209,9,23065803.69,63887508.98,36.10377687009327,28,61271492.59,131605692.99,46.5568709057713,59,30.19,31.17,29.46
1146,Mar del Plata,1027,154,24070,221383872.29,Patagioenas picazuro,Resident,Extant,Native,13987960.45,21892088.34,63.89504844287505,9,45004593.83,63887508.98,70.4434944303255,28,109068725.68,131605692.99,82.87538570864677,59,83.74,57.14,81.67
1146,Mar del Plata,1027,154,24070,221383872.29,Zenaida auriculata,Resident,Extant,Native,14453585.15,21892088.34,66.02195699891827,9,45430619.97,63887508.98,71.110332356552,28,106276881.28,131605692.99,80.75401516868682,59,79.65,59.09,76.31
1167,Londrina,115,24,4414,405007039.29,Claravis pretiosa,Resident,Extant,Native,0,4186340.45,0,1,0,14908059.92,0,3,0,47242840.3,0,11,0,0,0
1167,Londrina,115,24,4414,405007039.29,Columba livia,Resident,Extant,Introduced,981299.18,4186340.45,23.440501118345498,1,3925196.72,14908059.92,26.329359695785286,3,14577411.65,47242840.3,30.856340468589483,11,5.22,20.83,12.03
1167,Londrina,115,24,4414,405007039.29,Columbina minuta,Resident,Extant,Native,0,4186340.45,0,1,0,14908059.92,0,3,0,47242840.3,0,11,0,0,0
1167,Londrina,115,24,4414,405007039.29,Columbina squammata,Resident,Extant,Native,0,4186340.45,0,1,0,14908059.92,0,3,0,47242840.3,0,11,0,0,0
1167,Londrina,115,24,4414,405007039.29,Columbina talpacoti,Resident,Extant,Native,989092.23,4186340.45,23.626655352409283,1,3747213.68,14908059.92,25.13548845462381,3,14397800.39,47242840.3,30.476153208764632,11,20,25,50.23
1167,Londrina,115,24,4414,405007039.29,Geotrygon montana,Resident,Extant,Native,0,4186340.45,0,1,0,14908059.92,0,3,0,47242840.3,0,11,0,0,0
1167,Londrina,115,24,4414,405007039.29,Geotrygon violacea,Resident,Extant,Native,0,4186340.45,0,1,0,14908059.92,0,3,0,47242840.3,0,11,0,0,0
1167,Londrina,115,24,4414,405007039.29,Leptotila rufaxilla,Resident,Extant,Native,659705.32,4186340.45,15.758520547462878,1,2226373.32,14908059.92,14.934024493778663,3,7614985.62,47242840.3,16.118814134890194,11,5.22,16.67,4.12
1167,Londrina,115,24,4414,405007039.29,Leptotila verreauxi,Resident,Extant,Native,661861.03,4186340.45,15.810014448299349,1,2227817.71,14908059.92,14.943713145472788,3,7615529.89,47242840.3,16.11996620364081,11,9.57,20.83,5.75
1167,Londrina,115,24,4414,405007039.29,Patagioenas cayennensis,Resident,Extant,Native,203982.24,4186340.45,4.872566921784872,1,800484.61,14908059.92,5.369475399854712,3,3171048.14,47242840.3,6.712230085793551,11,2.61,8.33,0.97
1167,Londrina,115,24,4414,405007039.29,Patagioenas maculosa,Resident,Extant,Native,0,4186340.45,0,1,0,14908059.92,0,3,0,47242840.3,0,11,0,0,0
1167,Londrina,115,24,4414,405007039.29,Patagioenas picazuro,Resident,Extant,Native,2043472.93,4186340.45,48.81287020027241,1,7545110.08,14908059.92,50.61094549182628,3,25499821.81,47242840.3,53.976055732618605,11,40,54.17,68.17
1167,Londrina,115,24,4414,405007039.29,Patagioenas plumbea,Resident,Extant,Native,0,4186340.45,0,1,0,14908059.92,0,3,0,47242840.3,0,11,0,0,0
1167,Londrina,115,24,4414,405007039.29,Patagioenas speciosa,Resident,Extant,Native,0,4186340.45,0,1,0,14908059.92,0,3,0,47242840.3,0,11,0,0,0
1167,Londrina,115,24,4414,405007039.29,Zenaida auriculata,Resident,Extant,Native,3024772.11,4186340.45,72.25337131861791,1,11400693.89,14908059.92,76.47335703759366,3,39007525.66,47242840.3,82.5681212482053,11,47.83,75,78.39
1170,Belém,213,57,7750,1302038668.82,Claravis pretiosa,Resident,Extant,Native,0,9011603.37,0,0,0,32425792.32,0,2,0,106667726.76,0,8,0,0,0
1170,Belém,213,57,7750,1302038668.82,Columba livia,Resident,Extant,Introduced,5675776.27,9011603.37,62.98297913215859,0,21053415.27,32425792.32,64.92799023145042,2,73401337.42,106667726.76,68.81306994115602,8,32.39,57.89,31.26
1170,Belém,213,57,7750,1302038668.82,Columbina minuta,NA,NA,NA,392519.67,9011603.37,4.355714004310423,0,1570078.69,32425792.32,4.842067310199808,2,6054377.64,106667726.76,5.675922628052451,8,0.94,3.51,1.02
1170,Belém,213,57,7750,1302038668.82,Columbina passerina,Resident,Extant,Native,2868791.95,9011603.37,31.834423156597495,0,10248684.36,32425792.32,31.6065811402816,2,35337480.26,106667726.76,33.12855849971242,8,16.9,28.07,19.46
1170,Belém,213,57,7750,1302038668.82,Columbina talpacoti,Resident,Extant,Native,1570078.69,9011603.37,17.422856128209737,0,6280314.75,32425792.32,19.368269209959585,2,24472816,106667726.76,22.943036983494817,8,10.8,14.04,19.48
1170,Belém,213,57,7750,1302038668.82,Geotrygon montana,Resident,Extant,Native,0,9011603.37,0,0,0,32425792.32,0,2,0,106667726.76,0,8,0,0,0
1170,Belém,213,57,7750,1302038668.82,Geotrygon violacea,Resident,Extant,Native,0,9011603.37,0,0,0,32425792.32,0,2,0,106667726.76,0,8,0,0,0
1170,Belém,213,57,7750,1302038668.82,Leptotila rufaxilla,Resident,Extant,Native,196259.84,9011603.37,2.1778570576392338,0,785039.34,32425792.32,2.4210336396800805,2,3140157.37,106667726.76,2.9438682771081113,8,0.47,1.75,3.1
1170,Belém,213,57,7750,1302038668.82,Leptotila verreauxi,Resident,Extant,Native,196259.84,9011603.37,2.1778570576392338,0,785039.34,32425792.32,2.4210336396800805,2,3140157.37,106667726.76,2.9438682771081113,8,0.47,1.75,3.1
1170,Belém,213,57,7750,1302038668.82,Patagioenas cayennensis,Resident,Extant,Native,785039.34,9011603.37,8.711428008620846,0,3140157.37,32425792.32,9.684134589559969,2,12560629.5,106667726.76,11.77547312718226,8,28.64,7.02,19.39
1170,Belém,213,57,7750,1302038668.82,Patagioenas plumbea,Resident,Extant,Native,196259.84,9011603.37,2.1778570576392338,0,785039.34,32425792.32,2.4210336396800805,2,3140157.37,106667726.76,2.9438682771081113,8,0.47,1.75,0.19
1170,Belém,213,57,7750,1302038668.82,Patagioenas speciosa,Resident,Extant,Native,0,9011603.37,0,0,0,32425792.32,0,2,0,106667726.76,0,8,0,0,0
1170,Belém,213,57,7750,1302038668.82,Patagioenas subvinacea,Resident,Extant,Native,0,9011603.37,0,0,0,32425792.32,0,2,0,106667726.76,0,8,0,0,0
1170,Belém,213,57,7750,1302038668.82,Uropelia campestris,NA,NA,NA,196259.84,9011603.37,2.1778570576392338,0,785039.34,32425792.32,2.4210336396800805,2,3140157.37,106667726.76,2.9438682771081113,8,0.47,1.75,1.55
1170,Belém,213,57,7750,1302038668.82,Zenaida auriculata,Resident,Extant,Native,196259.84,9011603.37,2.1778570576392338,0,785039.34,32425792.32,2.4210336396800805,2,3140157.37,106667726.76,2.9438682771081113,8,0.47,1.75,0.39
1182,Goiânia,1031,68,54813,1621308825.62,Claravis pretiosa,Resident,Extant,Native,196259.84,12143033.1,1.6162340856997253,0,785039.34,46107549.85,1.702626451750179,2,3140157.37,157445916.9,1.9944355698944136,9,0.1,1.47,0.11
1182,Goiânia,1031,68,54813,1621308825.62,Columba livia,Resident,Extant,Introduced,4938630.58,12143033.1,40.67048602543956,0,18953750.94,46107549.85,41.10769494727337,2,70549316.81,157445916.9,44.80860361390547,9,72.84,39.71,77.01
1182,Goiânia,1031,68,54813,1621308825.62,Columbina minuta,Resident,Extant,Native,0,12143033.1,0,0,0,46107549.85,0,2,0,157445916.9,0,9,0,0,0
1182,Goiânia,1031,68,54813,1621308825.62,Columbina squammata,Resident,Extant,Native,3949552.25,12143033.1,32.52525310171476,0,15530177.77,46107549.85,33.68250497049563,2,57775519.59,157445916.9,36.69547024626588,9,35.4,30.88,49.81
1182,Goiânia,1031,68,54813,1621308825.62,Columbina talpacoti,Resident,Extant,Native,6280181.87,12143033.1,51.71839538179304,0,24389938.74,46107549.85,52.89792847233672,2,86938645.06,157445916.9,55.218100775022386,9,72.84,51.47,80.8
1182,Goiânia,1031,68,54813,1621308825.62,Geotrygon montana,Resident,Extant,Native,0,12143033.1,0,0,0,46107549.85,0,2,0,157445916.9,0,9,0,0,0
1182,Goiânia,1031,68,54813,1621308825.62,Leptotila rufaxilla,Resident,Extant,Native,0,12143033.1,0,0,0,46107549.85,0,2,0,157445916.9,0,9,0,0,0
